UNITID,CIPCODE,MAJORNUM,AWLEVEL,XCTOTALT,CTOTALT
100751,"30.4401",1,17,"R",2
100751,"30.7001",1,5,"R",0
100751,"30.7102",1,6,"R",0
100751,"30.7102",1,7,"R",2
100751,"30.9999",1,4,"R",5
100751,"30.9999",1,17,"R",0
100751,"31.0504",1,5,"R",33
100751,"31.0504",2,5,"R",1
100751,"31.0504",1,7,"R",0
100751,"31.0505",1,5,"R",226
100751,"31.0505",1,7,"R",14
100751,"31.0505",1,17,"R",5
100751,"31.0599",1,17,"R",5
100751,"31.9999",1,8,"R",0
100751,"31.9999",1,17,"R",0
100751,"38.0101",1,5,"R",12
100751,"38.0101",2,5,"R",9
100751,"38.0101",1,7,"R",0
100751,"38.0201",1,5,"R",2
100751,"38.0201",2,5,"R",9
100751,"38.0201",1,7,"R",3
100751,"40.0501",1,5,"R",41
100751,"40.0501",2,5,"R",8
100751,"40.0501",1,7,"R",20
100751,"40.0501",1,17,"R",11
100751,"40.0601",1,5,"R",15
100751,"40.0601",1,7,"R",6
100751,"40.0601",1,17,"R",2
100751,"40.0801",1,5,"R",9
100751,"40.0801",2,5,"R",8
100751,"40.0801",1,7,"R",5
100751,"40.0801",1,17,"R",8
100751,"40.1001",1,17,"R",11
100751,"42.0101",1,5,"R",342
100751,"42.0101",2,5,"R",11
100751,"42.0101",1,7,"R",14
100751,"42.0101",1,17,"R",18
100751,"42.2801",1,17,"R",0
100751,"42.2805",1,7,"R",0
100751,"42.2805",1,8,"R",0
100751,"42.2805",1,17,"R",0
100751,"42.2806",1,7,"R",28
100751,"42.2806",1,8,"R",16
100751,"42.2806",1,17,"R",3
100751,"43.0104",1,5,"R",0
100751,"43.0104",1,7,"R",0
100751,"43.0303",1,4,"R",0
100751,"44.0401",1,7,"R",24
100751,"44.0401",1,18,"R",0
100751,"44.0701",1,5,"R",66
100751,"44.0701",1,7,"R",153
100751,"44.0701",1,17,"R",4
100751,"44.0701",1,18,"R",15
100751,"45.0201",1,5,"R",23
100751,"45.0201",2,5,"R",5
100751,"45.0201",1,7,"R",6
100751,"45.0201",1,17,"R",0
100751,"45.0401",1,5,"R",266
100751,"45.0401",2,5,"R",35
100751,"45.0401",1,7,"R",20
100751,"45.0601",1,5,"R",94
100751,"45.0601",2,5,"R",93
100751,"45.0603",1,7,"R",15
100751,"45.0603",1,17,"R",1
100751,"45.0701",1,4,"R",0
100751,"45.0701",1,5,"R",0
100751,"45.0701",1,6,"R",0
100751,"45.0701",1,7,"R",0
100751,"45.0701",1,8,"R",0
100751,"45.0701",1,17,"R",0
100751,"45.0702",1,6,"R",0
100751,"45.0901",1,5,"R",27
100751,"45.0901",2,5,"R",4
100751,"45.1001",1,5,"R",185
100751,"45.1001",2,5,"R",35
100751,"45.1001",1,7,"R",5
100751,"45.1001",1,17,"R",5
100751,"45.1101",1,5,"R",0
100751,"45.1101",1,7,"R",0
100751,"45.1101",1,17,"R",0
100751,"50.0301",1,5,"R",29
100751,"50.0301",2,5,"R",8
100751,"50.0301",1,7,"R",2
100751,"50.0401",1,5,"R",14
100751,"50.0408",1,5,"R",47
100751,"50.0501",1,5,"R",12
100751,"50.0501",2,5,"R",3
100751,"50.0501",1,7,"R",15
100751,"50.0702",1,5,"R",27
100751,"50.0702",2,5,"R",1
100751,"50.0702",1,7,"R",3
100751,"50.0703",1,5,"R",2
100751,"50.0703",2,5,"R",1
100751,"50.0703",1,7,"R",4
100751,"50.0799",1,6,"R",3
100751,"50.0799",1,7,"R",2
100751,"50.0799",1,8,"R",0
100751,"50.0901",1,5,"R",28
100751,"50.0901",2,5,"R",14
100751,"50.0901",1,7,"R",8
100751,"50.0901",1,17,"R",14
100751,"50.0902",1,7,"R",0
100751,"50.0903",1,5,"R",0
100751,"50.0903",1,7,"R",0
100751,"50.0903",1,17,"R",0
100751,"50.0904",1,5,"R",0
100751,"50.0904",1,7,"R",0
100751,"50.0904",1,17,"R",0
100751,"51.0202",1,7,"R",0
100751,"51.0203",1,7,"R",21
100751,"51.0204",1,5,"R",67
100751,"51.0204",2,5,"R",3
100751,"51.0702",1,5,"R",0
100751,"51.0913",1,5,"R",27
100751,"51.0913",1,7,"R",14
100751,"51.1005",1,5,"R",0
100751,"51.1101",1,5,"R",0
100751,"51.1102",1,5,"R",0
100751,"51.1199",1,5,"R",0
100751,"51.1508",1,7,"R",6
100751,"51.2201",1,5,"R",154
100751,"51.2201",1,7,"R",41
100751,"51.2207",1,17,"R",0
100751,"51.2208",1,4,"R",0
100751,"51.2208",1,7,"R",10
100751,"51.2299",1,7,"R",14
100751,"51.2305",1,5,"R",0
100751,"51.2310",1,7,"R",9
100751,"51.3101",1,5,"R",0
100751,"51.3801",1,5,"R",360
100751,"51.3801",1,7,"R",103
100751,"51.3801",1,8,"R",22
100751,"51.3808",1,17,"R",3
100751,"51.3818",1,18,"R",50
100751,"51.9999",1,5,"R",0
100751,"51.9999",1,7,"R",11
100751,"52.0101",1,5,"R",270
100751,"52.0101",2,5,"R",5
100751,"52.0201",1,5,"R",185
100751,"52.0201",2,5,"R",25
100751,"52.0201",1,7,"R",226
100751,"52.0201",1,17,"R",2
100751,"52.0301",1,5,"R",238
100751,"52.0301",2,5,"R",25
100751,"52.0301",1,7,"R",73
100751,"52.0301",1,17,"R",2
100751,"52.0601",1,5,"R",0
100751,"52.0601",1,7,"R",0
100751,"52.0601",1,17,"R",0
100751,"52.0801",1,5,"R",454
100751,"52.0801",2,5,"R",95
100751,"52.0801",1,7,"R",19
100751,"52.0801",1,17,"R",3
100751,"52.0901",1,5,"R",83
100751,"52.0901",1,7,"R",82
100751,"52.0903",1,5,"R",0
100751,"52.0905",1,5,"R",0
100751,"52.1001",1,5,"R",0
100751,"52.1001",1,7,"R",0
100751,"52.1001",1,17,"R",0
100751,"52.1101",1,7,"R",0
100751,"52.1201",1,5,"R",125
100751,"52.1201",2,5,"R",6
100751,"52.1201",1,6,"R",0
100751,"52.1201",1,7,"R",43
100751,"52.1206",1,5,"R",0
100751,"52.1206",2,5,"R",3
100751,"52.1206",1,6,"R",0
100751,"52.1301",1,5,"R",93
100751,"52.1301",2,5,"R",8
100751,"52.1301",1,6,"R",0
100751,"52.1301",1,7,"R",15
100751,"52.1301",1,17,"R",1
100751,"52.1302",1,5,"R",0
100751,"52.1302",1,7,"R",0
100751,"52.1302",1,17,"R",0
100751,"52.1401",1,5,"R",476
100751,"52.1401",2,5,"R",39
100751,"52.1401",1,7,"R",66
100751,"52.1401",1,17,"R",1
100751,"52.1404",1,6,"R",0
100751,"52.1501",1,5,"R",0
100751,"52.1601",1,7,"R",18
100751,"52.1701",1,5,"R",0
100751,"54.0101",1,5,"R",66
100751,"54.0101",2,5,"R",36
100751,"54.0101",1,7,"R",8
100751,"54.0101",1,17,"R",2
100751,"99",1,4,"R",5
100751,"99",1,5,"R",6605
100751,"99",2,5,"R",626
100751,"99",1,6,"R",24
100751,"99",1,7,"R",1992
100751,"99",1,8,"R",102
100751,"99",1,17,"R",235
100751,"99",1,18,"R",218
100760,"11.0101",1,2,"R",0
100760,"11.0101",1,3,"R",19
100760,"11.0101",1,21,"R",53
100760,"12.0401",1,2,"R",0
100760,"12.0401",1,21,"R",38
100760,"15.0613",1,2,"R",0
100760,"15.0613",1,3,"R",2
100760,"15.0613",1,21,"R",4
100760,"19.0708",1,21,"R",10
100760,"24.0101",1,3,"R",2
100760,"24.0102",1,3,"R",80
100760,"24.0102",1,21,"R",83
100760,"30.9999",1,3,"R",14
100760,"47.0105",1,2,"R",0
100760,"47.0105",1,3,"R",9
100760,"47.0105",1,21,"R",34
100760,"47.0616",1,3,"R",0
100760,"47.0616",1,21,"R",1
100760,"48.0503",1,2,"R",3
100760,"48.0503",1,21,"R",16
100760,"48.0508",1,2,"R",5
100760,"48.0508",1,21,"R",35
100760,"48.0599",1,21,"R",0
100760,"51.0801",1,2,"R",5
100760,"51.0801",1,3,"R",5
100760,"51.0801",1,21,"R",26
100760,"51.3801",1,3,"R",51
100760,"51.3901",1,2,"R",77
100760,"52.0201",1,2,"R",6
100760,"52.0201",1,3,"R",7
100760,"52.0201",1,21,"R",10
100760,"52.0401",1,2,"R",3
100760,"52.0401",1,3,"R",3
100760,"52.0401",1,21,"R",1
100760,"99",1,2,"R",99
100760,"99",1,3,"R",192
100760,"99",1,21,"R",311
100812,"11.0101",1,5,"R",13
100812,"11.0101",1,7,"R",0
100812,"11.0101",1,21,"R",2
100812,"11.0103",1,5,"R",7
100812,"11.1003",1,7,"R",1
100812,"13.0501",1,21,"R",0
100812,"13.0607",1,7,"R",0
100812,"13.1001",1,5,"R",14
100812,"13.1013",1,21,"R",0
100812,"13.1201",1,6,"R",0
100812,"13.1202",1,5,"R",113
100812,"13.1209",1,5,"R",35
100812,"13.1211",1,6,"R",0
100812,"13.1214",1,6,"R",0
100812,"13.1314",1,5,"R",20
100812,"13.1319",1,5,"R",29
100812,"13.1319",1,7,"R",30
100812,"13.1401",1,21,"R",3
100812,"13.1501",1,21,"R",2
100812,"13.9999",1,5,"R",27
100812,"13.9999",1,21,"R",2
100812,"23.0101",1,5,"R",12
100812,"23.0101",1,21,"R",0
100812,"24.0101",1,5,"R",77
100812,"26.0101",1,5,"R",14
100812,"26.1103",1,21,"R",0
100812,"27.0101",1,5,"R",15
100812,"30.0000",1,7,"R",0
100812,"30.1701",1,5,"R",10
100812,"31.0504",1,5,"R",2
100812,"38.0201",1,5,"R",0
100812,"38.0201",1,7,"R",8
100812,"39.0201",1,21,"R",0
100812,"39.0701",1,21,"R",0
100812,"40.0501",1,5,"R",1
100812,"42.0101",1,5,"R",23
100812,"43.0104",1,5,"R",10
100812,"43.0104",1,21,"R",0
100812,"43.0301",1,5,"R",2
100812,"43.0302",1,5,"R",0
100812,"43.0405",1,21,"R",0
100812,"45.0101",1,5,"R",4
100812,"45.1001",1,5,"R",0
100812,"45.1101",1,5,"R",3
100812,"49.0104",1,5,"R",1
100812,"49.0104",1,21,"R",0
100812,"50.0102",1,21,"R",1
100812,"50.0501",1,5,"R",4
100812,"50.0701",1,5,"R",6
100812,"50.0702",1,5,"R",12
100812,"50.0702",1,7,"R",0
100812,"50.1099",1,5,"R",0
100812,"51.0701",1,5,"R",8
100812,"51.0701",1,7,"R",17
100812,"51.0701",1,21,"R",0
100812,"51.1102",1,2,"R",0
100812,"51.2201",1,5,"R",1
100812,"51.2206",1,5,"R",3
100812,"51.2206",1,21,"R",0
100812,"51.3801",1,5,"R",10
100812,"51.9999",1,5,"R",10
100812,"52.0201",1,5,"R",84
100812,"52.0201",1,21,"R",1
100812,"52.0202",1,5,"R",15
100812,"52.0202",1,7,"R",0
100812,"52.0202",1,21,"R",2
100812,"52.0203",1,5,"R",18
100812,"52.0203",1,6,"R",0
100812,"52.0203",1,7,"R",33
100812,"52.0203",1,21,"R",0
100812,"52.0205",1,5,"R",5
100812,"52.0205",1,21,"R",0
100812,"52.0211",1,21,"R",0
100812,"52.0213",1,6,"R",2
100812,"52.0213",1,7,"R",27
100812,"52.0216",1,5,"R",17
100812,"52.0216",2,5,"R",1
100812,"52.0216",1,21,"R",0
100812,"52.0301",1,5,"R",55
100812,"52.0301",1,6,"R",0
100812,"52.0301",1,7,"R",15
100812,"52.0301",1,21,"R",1
100812,"52.1001",1,5,"R",17
100812,"52.1001",1,7,"R",26
100812,"52.1001",1,21,"R",2
100812,"52.1201",1,5,"R",18
100812,"52.1201",1,21,"R",1
100812,"52.1206",1,5,"R",0
100812,"52.1206",1,21,"R",0
100812,"52.1301",1,6,"R",0
100812,"52.1401",1,5,"R",0
100812,"52.9999",1,21,"R",0
100812,"54.0101",1,5,"R",6
100812,"99",1,2,"R",0
100812,"99",1,5,"R",721
100812,"99",2,5,"R",1
100812,"99",1,6,"R",2
100812,"99",1,7,"R",157
100812,"99",1,21,"R",17
100830,"03.0104",1,5,"R",6
100830,"09.0101",1,5,"R",15
100830,"11.0103",1,5,"R",20
100830,"11.0103",1,7,"R",251
100830,"11.0701",1,5,"R",29
100830,"11.0701",1,7,"R",158
100830,"11.1003",1,7,"R",22
100830,"13.0401",1,7,"R",14
100830,"13.0401",1,8,"R",8
100830,"13.0501",1,6,"R",0
100830,"13.0501",1,7,"R",1
100830,"13.0501",1,8,"R",4
100830,"13.1001",1,5,"R",6
100830,"13.1001",1,7,"R",4
100830,"13.1001",1,8,"R",8
100830,"13.1001",1,21,"R",11
100830,"13.1101",1,7,"R",13
100830,"13.1101",1,8,"R",7
100830,"13.1202",1,5,"R",29
100830,"13.1202",1,7,"R",19
100830,"13.1202",1,8,"R",6
100830,"13.1205",1,5,"R",10
100830,"13.1205",1,7,"R",8
100830,"16.0101",1,5,"R",0
100830,"16.0905",1,5,"R",0
100830,"23.0101",1,5,"R",7
100830,"23.1303",1,6,"R",0
100830,"23.1303",1,21,"R",2
100830,"23.1399",1,6,"R",0
100830,"23.1399",1,7,"R",0
100830,"24.0101",1,7,"R",17
100830,"26.0101",1,5,"R",34
100830,"26.0101",2,5,"R",3
100830,"27.0101",1,5,"R",8
100830,"30.0000",1,5,"R",62
100830,"31.0505",1,5,"R",45
100830,"31.0505",1,7,"R",7
100830,"40.0101",1,5,"R",0
100830,"40.0501",1,5,"R",7
100830,"40.0501",2,5,"R",1
100830,"42.0101",1,5,"R",37
100830,"42.0101",1,7,"R",7
100830,"43.0104",1,5,"R",29
100830,"43.0104",1,7,"R",7
100830,"43.0301",1,7,"R",12
100830,"44.0401",1,6,"R",1
100830,"44.0401",1,7,"R",10
100830,"44.0701",1,5,"R",22
100830,"45.0101",1,5,"R",0
100830,"45.0601",1,5,"R",0
100830,"45.0602",1,7,"R",0
100830,"45.0603",1,5,"R",2
100830,"45.0603",2,5,"R",2
100830,"45.0603",1,7,"R",4
100830,"45.0702",1,5,"R",2
100830,"45.0702",1,6,"R",0
100830,"45.0702",1,7,"R",1
100830,"45.0702",1,21,"R",0
100830,"45.1001",1,5,"R",4
100830,"45.1001",1,7,"R",0
100830,"45.1099",1,17,"R",0
100830,"45.1101",1,5,"R",0
100830,"50.0701",1,5,"R",14
100830,"50.0701",1,6,"R",0
100830,"50.0701",1,21,"R",1
100830,"51.0204",1,5,"R",10
100830,"51.0701",1,7,"R",18
100830,"51.1004",1,5,"R",36
100830,"51.3801",1,5,"R",76
100830,"51.3801",1,7,"R",10
100830,"51.3818",1,18,"R",6
100830,"52.0101",1,5,"R",33
100830,"52.0101",1,7,"R",50
100830,"52.0201",1,5,"R",20
100830,"52.0213",1,5,"R",0
100830,"52.0301",1,5,"R",28
100830,"52.0301",1,7,"R",26
100830,"52.0601",1,5,"R",0
100830,"52.0701",1,5,"R",5
100830,"52.0801",1,5,"R",10
100830,"52.1001",1,5,"R",8
100830,"52.1101",1,5,"R",3
100830,"52.1401",1,5,"R",13
100830,"54.0101",1,5,"R",3
100830,"99",1,5,"R",633
100830,"99",2,5,"R",6
100830,"99",1,6,"R",1
100830,"99",1,7,"R",659
100830,"99",1,8,"R",33
100830,"99",1,17,"R",0
100830,"99",1,18,"R",6
100830,"99",1,21,"R",14
100858,"01.0000",1,5,"R",14
100858,"01.0000",2,5,"R",5
100858,"01.0103",1,5,"R",50
100858,"01.0103",1,7,"R",2
100858,"01.0106",1,5,"R",2
100858,"01.0303",1,5,"R",6
100858,"01.0303",1,7,"R",19
100858,"01.0303",1,17,"R",9
100858,"01.0802",1,5,"R",11
100858,"01.0901",1,5,"R",84
100858,"01.0901",1,7,"R",21
100858,"01.0901",1,17,"R",2
100858,"01.0907",1,5,"R",10
100858,"01.1001",1,5,"R",3
100858,"01.1003",1,7,"R",11
100858,"01.1102",1,5,"R",6
100858,"01.1102",1,6,"R",1
100858,"01.1103",1,5,"R",13
100858,"01.1103",1,6,"R",0
100858,"01.1103",1,7,"R",12
100858,"01.1199",1,7,"R",43
100858,"01.1199",1,17,"R",12
100858,"01.8001",1,18,"R",123
100858,"03.0101",1,6,"R",19
100858,"03.0101",1,7,"R",29
100858,"03.0104",1,5,"R",18
100858,"03.0201",1,5,"R",14
100858,"03.0207",1,5,"R",29
100858,"03.0501",1,7,"R",16
100858,"03.0501",1,17,"R",3
100858,"03.0502",1,5,"R",26
100858,"03.0510",1,7,"R",3
100858,"03.0599",1,5,"R",4
100858,"03.0599",1,6,"R",8
100858,"03.0601",1,5,"R",37
100858,"04.0201",1,5,"R",62
100858,"04.0201",1,7,"R",0
100858,"04.0301",1,7,"R",0
100858,"04.0401",1,5,"R",38
100858,"04.0501",1,5,"R",15
100858,"04.0601",1,5,"R",0
100858,"04.0601",1,7,"R",5
100858,"04.1001",1,7,"R",15
100858,"05.0128",1,21,"R",0
100858,"09.0102",1,5,"R",45
100858,"09.0102",2,5,"R",2
100858,"09.0199",1,5,"R",67
100858,"09.0199",1,6,"R",0
100858,"09.0199",1,7,"R",13
100858,"09.0401",1,5,"R",44
100858,"09.0902",1,5,"R",110
100858,"11.0101",1,5,"R",143
100858,"11.0105",1,7,"R",10
100858,"11.0701",1,5,"R",45
100858,"11.0802",1,7,"R",20
100858,"11.1003",1,6,"R",19
100858,"11.1003",1,7,"R",7
100858,"11.1003",1,21,"R",7
100858,"13.0101",1,8,"R",41
100858,"13.0401",1,6,"R",21
100858,"13.0401",1,7,"R",22
100858,"13.0401",1,17,"R",15
100858,"13.0501",1,6,"R",3
100858,"13.0501",1,7,"R",0
100858,"13.0603",1,7,"R",5
100858,"13.1099",1,5,"R",45
100858,"13.1099",1,6,"R",5
100858,"13.1099",1,7,"R",9
100858,"13.1099",1,17,"R",0
100858,"13.1101",1,7,"R",38
100858,"13.1101",1,17,"R",10
100858,"13.1101",1,19,"R",0
100858,"13.1202",1,5,"R",72
100858,"13.1205",1,6,"R",7
100858,"13.1205",1,7,"R",19
100858,"13.1205",1,17,"R",3
100858,"13.1206",1,6,"R",9
100858,"13.1206",1,7,"R",29
100858,"13.1206",1,17,"R",8
100858,"13.1210",1,5,"R",49
100858,"13.1305",1,5,"R",15
100858,"13.1306",1,5,"R",1
100858,"13.1311",1,5,"R",7
100858,"13.1312",1,5,"R",12
100858,"13.1314",1,5,"R",1
100858,"13.1316",1,5,"R",7
100858,"13.1317",1,5,"R",24
100858,"13.1319",1,5,"R",5
100858,"13.1319",1,6,"R",8
100858,"13.1319",1,7,"R",30
100858,"13.1319",1,17,"R",18
100858,"14.0101",1,7,"R",11
100858,"14.0201",1,5,"R",94
100858,"14.0201",1,7,"R",28
100858,"14.0201",1,17,"R",6
100858,"14.0401",1,5,"R",160
100858,"14.0401",1,6,"R",62
100858,"14.0401",1,7,"R",30
100858,"14.0401",1,17,"R",1
100858,"14.0701",1,5,"R",76
100858,"14.0701",1,7,"R",10
100858,"14.0701",1,17,"R",11
100858,"14.0799",1,6,"R",0
100858,"14.0799",1,21,"R",0
100858,"14.0801",1,5,"R",115
100858,"14.0801",1,7,"R",31
100858,"14.0801",1,17,"R",7
100858,"14.0802",1,6,"R",0
100858,"14.0803",1,6,"R",0
100858,"14.0804",1,6,"R",1
100858,"14.0805",1,6,"R",0
100858,"14.0901",1,5,"R",23
100858,"14.0901",1,7,"R",44
100858,"14.0901",1,17,"R",17
100858,"14.0903",1,5,"R",62
100858,"14.1001",1,5,"R",66
100858,"14.1001",1,6,"R",3
100858,"14.1001",1,7,"R",22
100858,"14.1001",1,17,"R",12
100858,"14.1801",1,5,"R",11
100858,"14.1801",1,7,"R",5
100858,"14.1801",1,17,"R",6
100858,"14.1901",1,5,"R",197
100858,"14.1901",1,6,"R",0
100858,"14.1901",1,7,"R",24
100858,"14.1901",1,17,"R",9
100858,"14.3201",1,5,"R",0
100858,"14.3201",1,7,"R",1
100858,"14.3201",1,17,"R",1
100858,"14.3501",1,5,"R",97
100858,"14.3501",1,6,"R",11
100858,"14.3501",1,7,"R",29
100858,"14.3501",1,17,"R",15
100858,"14.3501",1,21,"R",0
100858,"14.3601",1,6,"R",1
100858,"14.3601",1,21,"R",7
100858,"14.4501",1,5,"R",38
100858,"14.4501",1,6,"R",0
100858,"14.4501",1,7,"R",11
100858,"14.4501",1,17,"R",4
100858,"14.9999",1,5,"R",6
100858,"15.1501",1,7,"R",42
100858,"16.0103",1,21,"R",0
100858,"16.0501",1,5,"R",4
100858,"16.0901",1,5,"R",6
100858,"16.0905",1,5,"R",22
100858,"16.0905",2,5,"R",3
100858,"16.0905",1,7,"R",7
100858,"19.0401",1,21,"R",0
100858,"19.0599",1,6,"R",3
100858,"19.0706",1,7,"R",13
100858,"19.0707",1,5,"R",7
100858,"19.0707",2,5,"R",1
100858,"19.0799",1,5,"R",86
100858,"19.0799",1,6,"R",1
100858,"19.0799",1,7,"R",7
100858,"19.0799",1,17,"R",5
100858,"19.0905",1,5,"R",97
100858,"19.0905",2,5,"R",1
100858,"19.9999",1,5,"R",17
100858,"19.9999",1,6,"R",1
100858,"19.9999",1,21,"R",0
100858,"22.0000",1,5,"R",66
100858,"23.0101",1,5,"R",31
100858,"23.0101",2,5,"R",15
100858,"23.0101",1,7,"R",10
100858,"23.0101",1,17,"R",4
100858,"23.1303",1,6,"R",2
100858,"23.1303",1,7,"R",4
100858,"24.0199",1,5,"R",10
100858,"24.0199",1,21,"R",1
100858,"26.0101",1,5,"R",24
100858,"26.0101",1,7,"R",21
100858,"26.0101",1,17,"R",12
100858,"26.0102",1,5,"R",297
100858,"26.0102",1,7,"R",12
100858,"26.0102",1,17,"R",14
100858,"26.0503",1,5,"R",27
100858,"26.0503",2,5,"R",1
100858,"26.0701",1,5,"R",0
100858,"26.0801",1,5,"R",17
100858,"26.0908",1,5,"R",202
100858,"26.0908",2,5,"R",2
100858,"26.0908",1,6,"R",0
100858,"26.0908",1,7,"R",25
100858,"26.0908",1,17,"R",10
100858,"26.1104",1,6,"R",10
100858,"26.1201",1,5,"R",11
100858,"26.1302",1,5,"R",10
100858,"26.1501",1,5,"R",12
100858,"26.1501",2,5,"R",2
100858,"27.0101",1,5,"R",10
100858,"27.0101",2,5,"R",8
100858,"27.0101",1,7,"R",3
100858,"27.0101",1,17,"R",10
100858,"27.0301",1,5,"R",14
100858,"27.0301",1,7,"R",4
100858,"27.0501",1,7,"R",9
100858,"30.0000",1,5,"R",32
100858,"30.1901",1,5,"R",43
100858,"30.1901",2,5,"R",1
100858,"30.1901",1,7,"R",5
100858,"30.1901",1,17,"R",6
100858,"30.2001",1,7,"R",1
100858,"30.2301",1,21,"R",0
100858,"30.3301",1,7,"R",11
100858,"30.3801",1,17,"R",8
100858,"30.4401",1,5,"R",0
100858,"30.4401",1,7,"R",0
100858,"30.7001",1,6,"R",0
100858,"30.7101",1,6,"R",5
100858,"38.0101",1,5,"R",6
100858,"40.0501",1,5,"R",18
100858,"40.0501",2,5,"R",1
100858,"40.0501",1,7,"R",0
100858,"40.0501",1,17,"R",13
100858,"40.0601",1,5,"R",7
100858,"40.0601",2,5,"R",6
100858,"40.0601",1,7,"R",9
100858,"40.0699",1,17,"R",3
100858,"40.0801",1,5,"R",13
100858,"40.0801",1,7,"R",13
100858,"40.0801",1,17,"R",6
100858,"42.0101",1,5,"R",212
100858,"42.0101",2,5,"R",6
100858,"42.0101",1,7,"R",8
100858,"42.0101",1,17,"R",3
100858,"42.2801",1,7,"R",7
100858,"42.2801",1,17,"R",4
100858,"42.2803",1,7,"R",4
100858,"42.2803",1,17,"R",10
100858,"42.2804",1,7,"R",24
100858,"42.2804",1,17,"R",5
100858,"42.2814",1,7,"R",7
100858,"44.0401",1,5,"R",7
100858,"44.0401",1,6,"R",14
100858,"44.0401",1,7,"R",25
100858,"44.0401",1,17,"R",3
100858,"44.0401",1,21,"R",2
100858,"44.0701",1,5,"R",27
100858,"44.0701",1,7,"R",15
100858,"45.0201",1,5,"R",8
100858,"45.0201",2,5,"R",1
100858,"45.0401",1,5,"R",0
100858,"45.0601",1,5,"R",35
100858,"45.0601",1,7,"R",5
100858,"45.0602",1,17,"R",0
100858,"45.0603",1,17,"R",6
100858,"45.0604",1,6,"R",6
100858,"45.0701",1,5,"R",2
100858,"45.0701",1,7,"R",8
100858,"45.0702",1,5,"R",8
100858,"45.0702",1,6,"R",8
100858,"45.0702",1,21,"R",6
100858,"45.0902",1,21,"R",10
100858,"45.1001",1,5,"R",78
100858,"45.1099",1,17,"R",2
100858,"45.1101",1,5,"R",19
100858,"45.1101",2,5,"R",5
100858,"45.1101",1,7,"R",5
100858,"45.1103",1,6,"R",0
100858,"49.0102",1,5,"R",65
100858,"49.0104",1,5,"R",88
100858,"49.0104",1,21,"R",8
100858,"50.0401",1,5,"R",45
100858,"50.0404",1,5,"R",44
100858,"50.0404",1,7,"R",0
100858,"50.0408",1,5,"R",44
100858,"50.0499",1,5,"R",0
100858,"50.0499",1,7,"R",4
100858,"50.0499",1,17,"R",4
100858,"50.0501",1,5,"R",15
100858,"50.0702",1,5,"R",23
100858,"50.0901",1,5,"R",9
100858,"50.0901",2,5,"R",12
100858,"51.0204",1,5,"R",71
100858,"51.0204",1,7,"R",27
100858,"51.0204",1,18,"R",9
100858,"51.0701",1,5,"R",40
100858,"51.1005",1,5,"R",5
100858,"51.1099",1,5,"R",7
100858,"51.2001",1,18,"R",121
100858,"51.2003",1,6,"R",0
100858,"51.2003",1,7,"R",2
100858,"51.2003",1,17,"R",13
100858,"51.2010",1,5,"R",0
100858,"51.2201",1,5,"R",0
100858,"51.2308",1,18,"R",0
100858,"51.2310",1,6,"R",20
100858,"51.2310",1,7,"R",17
100858,"51.3801",1,5,"R",234
100858,"51.3801",1,6,"R",7
100858,"51.3801",1,7,"R",23
100858,"51.3808",1,17,"R",0
100858,"51.3818",1,18,"R",4
100858,"52.0201",1,5,"R",409
100858,"52.0201",2,5,"R",8
100858,"52.0201",1,7,"R",284
100858,"52.0201",1,17,"R",8
100858,"52.0203",1,5,"R",194
100858,"52.0203",2,5,"R",1
100858,"52.0203",1,6,"R",39
100858,"52.0203",1,7,"R",18
100858,"52.0301",1,5,"R",156
100858,"52.0301",2,5,"R",1
100858,"52.0301",1,6,"R",4
100858,"52.0301",1,7,"R",86
100858,"52.0301",1,21,"R",0
100858,"52.0601",1,17,"R",0
100858,"52.0801",1,5,"R",326
100858,"52.0801",2,5,"R",13
100858,"52.0801",1,7,"R",34
100858,"52.0901",1,5,"R",71
100858,"52.0901",1,7,"R",3
100858,"52.0901",1,17,"R",3
100858,"52.1201",1,6,"R",17
100858,"52.1201",1,7,"R",40
100858,"52.1301",1,5,"R",67
100858,"52.1301",2,5,"R",2
100858,"52.1301",1,6,"R",65
100858,"52.1401",1,5,"R",303
100858,"52.1401",2,5,"R",4
100858,"54.0101",1,5,"R",32
100858,"54.0101",2,5,"R",24
100858,"54.0101",1,6,"R",0
100858,"54.0101",1,7,"R",4
100858,"54.0101",1,17,"R",6
100858,"99",1,5,"R",5812
100858,"99",2,5,"R",125
100858,"99",1,6,"R",380
100858,"99",1,7,"R",1470
100858,"99",1,8,"R",41
100858,"99",1,17,"R",327
100858,"99",1,18,"R",257
100858,"99",1,19,"R",0
100858,"99",1,21,"R",41
101028,"11.0101",1,2,"R",0
101028,"11.0101",1,3,"R",10
101028,"11.0101",1,21,"R",10
101028,"15.0613",1,2,"R",1
101028,"15.0613",1,3,"R",2
101028,"15.0613",1,21,"R",17
101028,"19.0708",1,2,"R",0
101028,"19.0708",1,21,"R",0
101028,"24.0101",1,3,"R",4
101028,"24.0102",1,3,"R",84
101028,"24.0102",1,21,"R",92
101028,"43.0107",1,2,"R",5
101028,"43.0107",1,3,"R",5
101028,"43.0107",1,21,"R",3
101028,"43.0202",1,2,"R",3
101028,"43.0202",1,3,"R",8
101028,"43.0202",1,21,"R",4
101028,"50.0401",1,3,"R",5
101028,"50.0401",1,21,"R",3
101028,"51.0801",1,2,"R",0
