wikidata,studentCount,studentYear,establishedYear,officialWebsite
Q5244524,,,1979,
Q7894387,,,1938,
Q10278991,,,,
Q4351539,,,1921,https://www.pspu.ru
Q43895381,,,1961,https://www.statetechmo.edu/
Q4742899,,,,
Q141195219,,,2016,https://meritus.edu.my
Q136386289,,,,https://www.uqs-ye.info/
Q27895354,,,1980,
Q29002810,,,,
Q83591932,,,,https://www.ismm.edu.cu/
Q69422633,,,1996,
Q108737435,,,2011,https://stjosephstechnology.ac.in/
Q850730,34000,,1614,https://www.rug.nl/
Q7419511,12607,,1965,https://www.sfcollege.edu/
Q109913451,,,2019,https://www.itekes-bali.ac.id
Q50035296,,,2005,https://www.ikas.dk
Q19611217,,,2010,https://www.issb.edu.tr/
Q109911404,,,2003,https://staima-banjar.ac.id
Q50035944,,,2015,https://www.regionh.dk/CAMES-english
Q16892773,,,1992,https://www.jpv.ac.in
Q10660871,,,1993,https://www.sogsakk.fi/
Q5330653,,,1970,
Q3307468,856,,1964,
Q10866624,,,1997,
Q2031560,,,1895,
Q6741451,,,1969,
Q139771686,,,2001,https://nobelcollege.edu.np
Q28412971,,,1978,https://www.tjtc.edu.cn/
Q1071862,,,1639,https://www.ryukoku.ac.jp/
Q61931398,,,2010,
Q100993174,,,,
Q28223339,,,1962,
Q30293977,,,,
Q13140622,,,2002,
Q141194637,,,2003,https://murni.edu.my
Q6973599,,,1988,
Q18484135,,,1972,
Q1191344,16769,,1895,https://www.niu.edu/
Q30262856,,,2002,https://www.unpa.edu.mx
Q17014230,,,1930,https://www.acer.org
Q51783941,,,2012,
Q3010008,,,,
Q7494756,,,2001,
Q1278206,14465,,1874,
Q7080082,1251,,1971,
Q5149656,,,1851,
Q16056625,,,1983,
Q3634135,,,1976,https://www.kakatiya.ac.in
Q1780816,17500,,1844,https://www.albany.edu
Q102347728,,,2016,https://bwu.edu.ly
Q5474367,,,2002,
Q12471226,,,2014,https://www.atim.ac.id
Q192334,30092,,1789,https://unc.edu
Q48726095,,,1994,
Q1261103,1159,,1967,
Q86663201,,,,https://www.kgumsb.edu.bt/
Q129343677,,,2017,
Q7571391,,,1901,
Q6811806,,,1996,
Q7896370,,,1968,https://www.ubaya.ac.id
Q376281,,,,
Q125200002,,,2004,
Q8048622,,,1964,
Q131431929,,,,https://www.tecsanpedro.edu.mx
Q6134439,,,1966,
Q7896198,,,1960,
Q10332113,9827,,1964,https://www.mc3.edu/
Q914024,,,1949,https://www.yokohama-cu.ac.jp/
Q140907472,,,2009,https://qiteplanguage.org
Q74536101,,,,https://iealc.sociales.uba.ar/
Q33121477,,,,
Q6746945,,,1990,https://cityu.edu.lb/
Q109912082,,,2002,https://www.stimbudibakti.ac.id
Q11525064,,,,
Q10286430,,,,
Q8054407,,,2006,https://yvu.edu.in/
Q1682329,2747,,1880,https://www.tuskegee.edu/
Q6966890,106,,1842,
Q30293983,,,,
Q8343697,,,1999,
Q10829073,,,2010,
Q135095648,,,1999,https://saghez.iau.ir
Q3075348,,,2006,
Q4956720,10986,,1958,
Q30294220,,,,
Q3578248,,,2001,
Q1296434,,,2000,https://www.uni-mate.hu/
Q132803406,,,2000,https://www.unifateb.edu.br
Q4764385,,,1959,
Q3728444,,,2000,
Q137408965,,,1993,https://www.hatz.hr
Q28961320,,,,
Q11111580,,,1985,
Q98113942,,,1983,
Q7355881,1643,,1963,
Q5310594,,,1992,
Q7681303,,,2002,
Q3893320,1982,,1901,
Q1394262,32616,,1964,https://www.parisnanterre.fr/
Q7894309,,,1995,
Q138654996,,,1931,https://ilh.institutos.filo.uba.ar
Q65210580,,,2018,
Q450587,9962,,1964,
Q5507734,,,1884,https://asaka-h.fcs.ed.jp/
Q1163431,18378,,2019,https://psl.eu
Q1641788,17649,,1892,https://www.uri.edu/
Q4112982,,,,
Q3010004,,,1969,
Q30263538,,,2009,
Q5629800,,,2007,https://www.hitecuni.edu.pk/
Q7895726,,,1993,
Q12523327,,,2001,
Q4356865,,,1950,
Q50039942,,,1993,
Q4743471,,,,
Q6530549,4200,,1909,
Q16644482,,,1936,
Q30264760,,,1927,
Q28172385,,,2016,
Q30293771,,,,
Q27963036,,,2008,
Q3445331,1132,,1884,
Q606140,10537,,1964,https://www.waikato.ac.nz
Q56612468,,,,
Q6439351,,,1995,
Q136663884,,,,https://cba.uac.pt
Q4318649,3150,,1937,
Q1678185,6000,,1971,https://www.universite-ndjamena.td/
Q11271520,,,2007,
Q7185889,,,1965,
Q131428130,,,2017,https://www.bmu.edu.ly
Q48741701,,,2016,
Q10902560,,,1906,
Q920064,,,1886,https://www.bsa.ac.uk/
Q251214,,,2007,
Q109913577,,,2004,https://stiperamuntai.ac.id
Q5604871,,,,
Q176667,,,2001,
Q7894295,,,2000,
Q141194192,,,,https://kkchenderoh.mypolycc.edu.my
Q141195061,,,1977,
Q35794,18977,,1209,https://www.cam.ac.uk/
Q28949979,,,1982,https://www.unwir.ac.id
Q109919610,,,2019,
Q140868721,,,1995,https://psc.tamu.edu
Q689475,,,1998,https://www.laureate.net/
Q6023106,,,1923,
Q7928199,,,1999,
Q3152577,,,1962,https://ism.ma/fr/accueil-ism/
Q30287189,,,,
Q10387822,,,1965,
Q4773809,,,1814,https://kazangmu.ru/
Q131428187,,,2016,https://iheie.minesparis.psl.eu
Q12513129,,,1992,https://www.sttp-yds.ac.id
Q4227955,3504,,1867,
Q495015,44300,,1905,https://www.fudan.edu.cn
Q6733405,,,1993,
Q7896711,836,,1834,
Q7338456,,,1961,
Q51782231,,,1991,
Q30257246,,,,
Q17093214,,,1991,https://hafedpoly.edu.ng/
Q5687641,,,1968,
Q6089124,,,2010,
Q139407832,,,2015,https://www.muslimuniversity.edu.af
Q11421252,,,,
Q1041598,11653,,1947,
Q50968648,,,,
Q141195286,,,2003,https://www.aac.edu.sg
Q123382202,,,,https://mwanzauniversity.ac.tz
Q721109,,,2002,https://bu.edu.so/
Q6021557,,,1926,https://www.iitism.ac.in
Q109911843,,,2000,https://www.stietridharma.ac.id
Q109911566,,,1997,https://www.stiekia.ac.id
Q131765600,,,1998,https://ouk.edu.kz/
Q12070837,,,1958,https://www.tkmce.ac.in
Q51077300,,,2017,https://www.srmap.edu.in
Q30294468,,,,
Q6973771,,,1980,
Q7500131,,,1974,
Q15904170,,,1953,
Q6122081,,,2008,
Q135095294,,,,https://2ai.ipca.pt
Q109913123,,,2001,
Q6000961,,,1957,
Q5035687,,,1960,
Q273570,188,,1821,https://www.chartes.psl.eu/
Q141194353,,,,https://www.i-systems.edu.my
Q5675100,8673,,1920,
Q133810544,,,2023,https://iifte.uz
Q109912079,,,1960,https://www.stipfarming.ac.id
Q135095187,,,,https://www.gei.edu.eg
Q6156853,,,1974,https://unisinubogota.edu.co/
Q5330206,1803,,1969,https://cei.edu/
Q6074590,,,2011,
Q6752127,,,1999,
Q697367,5323,,2000,
Q16110696,,,1998,https://www.veleri.hr/
Q5643247,,,1939,
Q3269006,,,1927,
Q109912638,,,1982,https://siakad.stkippgribl.ac.id
Q16307808,,,,
Q1059283,,,1994,
Q6868459,,,1999,
Q46996973,,,,
Q12511348,,,,https://stmik-sumedang.ac.id
Q109912254,,,2020,
Q15574199,4117,,1971,
Q11499808,,,,
Q6537860,,,1865,
Q83804736,,,2018,https://uontario.ca
Q1177741,,,1531,https://www.unithe.hu/
Q4837293,,,1998,https://www.bfuhs.ac.in
Q136352012,,,2012,https://www.utcalvillo.edu.mx
Q30296058,,,1886,
Q6942755,3456,,1926,https://www.muskegoncc.edu/
Q19978516,,,2009,https://www.sanktignatios.org/
Q7934331,,,1884,
Q7894260,,,1997,
Q7896243,,,1976,https://www.universityofsantamonica.edu/
Q603686,,,1956,https://www.hkbu.edu.hk/
Q29864663,,,,
Q135739026,,,1989,https://www.euruni.edu/Discover-EU-Barcelona.html
Q2756518,,,2008,
Q2003976,28450,,1971,https://www.upv.es/
Q48936493,,,1963,
Q43896530,,,2002,
Q16697389,,,1995,
Q18395937,,,2007,
Q109912222,,,2019,https://masoemuniversity.ac.id
Q141194513,,,2000,https://www.bcnlp.ac.th
Q2886844,,,1972,
Q1326975,11829,,1886,
Q107717874,86,,2017,https://www.atibauniversity.edu.ng
Q4470466,6600,,1930,
Q9380869,,,1997,
Q3551607,,,1992,https://www.universite-kikwit.com/
Q30263558,,,,
Q7894394,,,1937,
Q6412029,,,2005,https://www.ksau-hs.edu.sa
Q7615536,3492,,1947,https://www.stevenson.edu/
Q7934212,,,1914,https://ext.vt.edu/
Q109912388,,,2018,
Q5035532,2715,,1992,
Q30263475,,,1558,https://ateneum.edu.pl
Q1355694,,,1987,
Q140868390,,,2008,https://uzdsmi-nf.uz
Q1542386,,,1972,https://ruc.dk/
Q30286736,,,,
Q3369724,,,1881,
Q30262889,,,1982,
Q30263524,,,2010,https://www.29mayis.edu.tr/tr/
Q25112373,,,1995,https://unigeo.edu.ge/
Q30286209,,,,
Q1018771,,,1949,
Q1568961,,,2000,https://www.swinburne.edu.my/
Q3177493,,,1957,
Q1262617,3600,,1978,
Q54914453,,,,
Q4916526,,,2008,
Q6156614,,,,
Q30268847,,,,
Q30263417,313,,1985,
Q137943869,,,,https://saravan.ac.ir
Q97293012,,,,https://www.chec.fr/
Q133811704,,,1993,
Q7347822,,,1913,
Q30255640,,,,
Q7296531,,,1868,
Q4174759,,,1939,
Q45819,,,1984,
Q55614496,,,2013,https://www.tdu.edu.in
Q17039280,,,1933,
Q67654472,,,2019,
Q7555032,,,1972,
Q7675938,,,2003,
Q1972136,,,1976,
Q141195366,,,1961,https://assuntacollege.edu.my
Q7688756,,,1982,
Q4750915,,,1984,
Q2830804,1118,,1881,
Q6156336,,,1976,https://www.uan.edu.co/
Q74435326,,,,https://centrouniversitariounifg.edu.br/
Q30257400,,,,
Q8045956,,,1969,
Q30268241,,,,
Q1093363,,,1992,
Q706940,6595,,1966,
Q4886877,,,2010,
Q6359130,,,1999,
Q111431912,,,2004,https://medinstytut.lviv.ua/
Q4570025,75200,,1949,https://www.gcu.edu/
Q7413692,20693,,1963,
Q4398071,9500,,1930,
Q51882897,,,2018,
Q1961160,,,1918,
Q54166,27000,,1971,https://www.th-koeln.de/
Q30297145,,,2007,
Q4824006,,,1975,
Q6424304,,,1875,https://www.kobe-c.ac.jp
Q9091600,,,1985,
Q136358928,,,1984,https://fcpc.edu.ph/
Q136663742,,,,https://eim.education
Q128123083,,,,https://www.fam.ulusiada.pt
Q30294764,,,,
Q16931585,,,1966,
Q4476752,10000,,1930,
Q140351184,,,2021,https://ranch.university
Q7525349,,,,
Q1937364,,,1995,
Q29002785,,,,
Q7286822,,,1933,https://www.rakuno.ac.jp/
Q135095235,,,,
Q134879009,,,2020,https://www.misselasmo.org/
Q109912801,,,2017,https://www.stitnafistabalong.ac.id
Q140045518,,,,https://centreforwaterresourcesstudies.dal.ca
Q1064573,,,1991,
Q11440136,,,1935,https://soho.jonan.jp/jc/
Q5648125,,,2007,
Q4745239,,,1940,
Q16902793,180,,1962,
Q6983278,,,1953,
Q52610248,,,,
Q7192377,,,1957,
Q141195378,,,1995,https://www.icom.edu.my
Q756126,14928,,1956,
Q957995,9238,,1883,
Q45135063,,,,
Q109912004,,,2019,https://stikesmm.ac.id
Q2120206,,,2007,
Q29054558,,,,
Q24456686,,,,
Q7009262,,,1954,https://njms.rutgers.edu/
Q141195199,,,,https://www.surya.edu.my
Q5445986,,,1870,https://www.fettes.com
Q7249003,,,,
Q4303889,,,,
Q11107598,,,,
Q2570442,,,1991,
Q139033490,,,2024,https://sarbon.university
Q4082709,,,1931,
Q13334,16629,,1966,https://www.univ-orleans.fr/
Q458666,14050,,1937,
Q141195295,,,,https://kkpenampang.edu.my
Q1207503,,,1946,
Q7289848,,,1910,
Q6156538,,,,
Q30294185,,,,
Q5019038,,,1893,
Q830901,6551,,2004,https://www.u-hyogo.ac.jp/
Q6082323,,,1982,
Q1152942,8455,,1949,https://www.mie-u.ac.jp/
Q5459481,,,,https://www.flintschools.org/
Q10387841,,,,
Q673105,21205,,1909,
Q4764380,,,1959,
Q601885,,,1951,https://en.oranim.ac.il/
Q2371986,,,1971,
Q213439,23994,,1819,https://virginia.edu
Q12368063,,,,
Q19600086,,,2013,
Q135095604,,,,
Q136663937,,,2007,https://cierl.uma.pt
Q15915004,,,1997,
Q30294064,,,,
Q7895100,,,1980,
Q11632334,,,1948,https://www.npa.go.jp/keidai/english/index.html
Q124525931,,,2019,https://fabriquerel.org
Q1048898,13097,,1791,https://www.uvm.edu/
Q1552113,5246,,1893,
Q12688191,,,,
Q85746900,,,2004,
Q30287875,,,,
Q50015,1949,,1925,https://www.cgu.edu
Q12191827,,,1984,
Q2508394,,,1996,
Q3752161,,,1991,https://kdru.edu.af
Q5122883,11863,,1915,
Q7894364,,,1970,
Q15732430,,,1938,
Q30294382,,,,
Q7191780,,,1967,https://www.pierce.ctc.edu/
Q31187195,,,,
Q7603627,7636,,1861,https://ww1.oswego.edu/
Q125762021,,,,https://eastwest.edu.ge
Q30263868,,,2006,
Q8055406,7784,,1966,https://www.york.cuny.edu/
Q338514,591,,1990,
Q17071332,,,2002,
Q4961841,986,,1950,
Q7231703,3964,,1927,
Q5348584,,,1966,
Q7055057,2829,,1903,https://www.ndscs.edu
Q86737854,,,,
Q5917674,,,1981,
Q2160579,5257,,1959,
Q140876154,,,1995,https://e-damavandihe.ac.ir
Q6035477,,,1952,
Q2643409,29000,,2004,https://www.avans.nl/
Q2617399,18000,,1931,
Q5440484,13181,,1981,https://mautech.edu.ng
Q6705649,,,1966,
Q131428031,,,,https://ccul.pt
Q135738440,,,2001,https://www.tjit.edu.in
Q109912936,,,1987,https://www.stimi-bjm.ac.id
Q20452286,,,,
Q30287911,,,,
Q10387807,,,2005,
Q1613719,36000,,1944,https://www.umcs.pl
Q7838935,3968,,1901,
Q136663951,,,,https://www.appsyci.pt
Q7023607,,,1967,
Q1702696,,,1994,https://www.jkuat.ac.ke/
Q12523351,,,1962,https://unissula.ac.id
Q7707476,2339,,2009,
Q30294119,,,,
Q2607021,,,1919,
Q10296808,,,1985,
Q30293940,,,,
Q2302260,11405,,1881,https://sdstate.edu
Q30257433,,,1951,
Q6540200,,,1881,
Q109913032,,,1983,https://www.stieamm.ac.id
Q140351723,,,1992,https://depedsaragani.com
Q19744851,,,2001,https://.unitri.ac.id
Q6979275,,,2010,
Q30266182,,,1935,
Q113484308,,,2022,https://www.osgu.ac.jp/
Q7034417,,,1983,
Q319761,11170,,1872,https://www.aber.ac.uk/en/
Q25450455,,,1993,
Q126050081,,,2023,https://www.univ-rennes.fr/
Q136663417,,,2017,https://ciited.conicet.gov.ar
Q5101687,,,,
Q30258162,,,1953,
Q59535941,,,2002,
Q4705321,,,1991,
Q10387910,,,1983,
Q6583865,,,1999,
Q7272348,6942,,1963,
Q30253887,,,,
Q30271100,,,1978,
Q11661259,,,1961,
Q109912713,,,,https://www.sttsimpson.ac.id
Q1591389,,,2001,https://www.hep-bejune.ch/
Q7850095,,,1946,https://www.ktt.ac.jp/tiu/
Q9302510,,,1995,
Q1607255,2484,,1778,https://www.tiho-hannover.de/
Q15208026,,,1994,
Q30294048,,,,
Q119148726,,,,https://acad-cj.ro/biblioteca.html
Q11986872,,,,https://ldh.no
Q30293859,,,,
Q595840,,,2006,
Q971691,,,1970,
Q10854050,,,1986,
Q68074269,,,,
Q41568037,,,2001,
Q12523415,,,1999,
Q1774197,,,1925,
Q30262948,,,1995,
Q482759,,,1964,
Q13565262,,,1905,https://www.isatu.edu.ph/
Q3009995,,,1968,https://www.cegepdrummond.ca/
Q18170732,,,2002,
Q22080336,,,2013,https://cmr.edu.in/
Q5202383,,,1963,
Q21019393,,,2008,
Q134250913,,,,https://steotonio.pt
Q30294032,,,,
Q10387877,,,,
Q20411232,,,2014,
Q1237670,72,,1851,
Q97280841,,,1993,https://yakutia.science/
Q30253880,,,,
Q30263378,,,1987,
Q115768957,,,2011,https://www.ftveti.edu.et
Q5962950,,,1974,
Q4304299,15000,,1921,https://mtuci.ru/
Q3010011,,,1980,
Q61930714,,,1973,
Q640694,31185,,1906,https://www.ualberta.ca
Q25419663,,,2006,https://uniego.edu.br
Q16096532,,,1978,
Q59535266,,,1993,https://www.gulfenglishschool.sch.qa/
Q30294168,,,,
Q4966838,1455,,1880,https://www.bridgewater.edu/
Q6175405,,,1982,
Q30271788,,,2009,
Q18388023,,,2014,https://kfueit.edu.pk/
Q77574105,,,,
Q109913299,,,2018,https://poltekpel-sorong.ac.id
Q392189,66972,,1878,https://www.umontreal.ca/
Q131428060,,,1999,https://www.asianintlschool.edu.vn
Q141194268,,,,
Q1104405,10118,,1954,
Q97524039,,,2019,https://umpp.ac.id
Q4201765,,,1999,https://tsi.lv/
Q5935849,,,1950,
Q1656608,11766,,1901,
Q141195783,,,1997,
Q141195492,,,2009,https://www.pcu.edu.kh
Q4696580,,,1940,https://www.mizuho-c.ac.jp/
Q4303895,,,1931,
Q11815241,,,1998,
Q30263619,,,2005,
Q17056187,,,2013,
Q6631323,,,1985,
Q270532,,,1495,https://abdn.ac.uk/
Q3152474,,,1929,
Q10829180,,,2002,
Q39046565,,,1965,
Q16999351,,,1989,
Q4969329,,,,
Q1505093,79,,1966,
Q109912238,,,2019,
Q132803369,,,2009,https://www.serrana.edu.py
Q28656901,8000,,1981,
Q896468,5895,,1971,
Q30265568,,,1981,https://www.unhamzah.ac.id
Q7896686,,,1988,https://econtinua.udla.cl/
Q7285427,,,1995,
Q4842597,,,2001,
Q30263692,,,2009,
Q1922219,250,,1918,
Q1622076,4000,,1996,
Q4857700,117,,1947,
Q7894319,,,1966,https://www.unitec.mx/
Q622664,42875,,1960,https://ucsd.edu
Q489696,,,1993,
Q6686153,,,1909,https://www.loucoll.ac.uk/
Q3244340,,,1838,
Q30294115,,,,
Q7401662,76,,1956,
Q110100666,,,2021,
Q136663780,,,,https://www.utas.edu.om/ibri
Q2559074,,,1930,
Q7331083,,,2000,
Q134251342,,,,https://www.uc.pt/imprensa/
Q2501849,5795,,1945,https://usarb.md/
Q30293806,,,,
Q1700808,,,1997,
Q30264167,,,1988,
Q48804537,,,2008,
Q6902155,2302,,1964,
Q48726559,,,1906,https://iscnagpur.ac.in/
Q6156738,,,2000,
Q7573934,932,,1911,
Q6052304,,,2007,
Q30294148,,,2008,
Q137795966,,,2019,https://www.sparshhimalayauniversity.edu.in
Q1783608,11460,,1889,https://unco.edu
Q1136874,11841,,1869,https://www.stcloudstate.edu/
Q52846903,,,1945,
Q97208050,5474,,2020,https://www.kocaelisaglik.edu.tr
Q17632385,,,2013,
Q24935146,,,1987,
Q6391918,1729,,1962,
Q1908174,,,1992,
Q12132887,,,2010,
Q129342877,,,2022,
Q491597,,,1972,
Q123207552,,,1941,https://www.mmhsc.edu.et
Q6364490,,,1997,
Q1916610,,,1950,
Q11610873,,,1966,https://www.catherine.ac.jp
Q30294365,,,2013,
Q33121359,,,2009,
Q101377981,,,,
Q1423677,,,1996,
Q2034815,410,,1917,
Q7896336,,,1965,
Q7677240,,,1959,https://www.takaoka.ac.jp/
Q135739337,,,1994,
Q28954152,,,2005,https://www.univrab.ac.id
Q61861355,,,2016,https://www.unavarra.es/isfood/
Q4802157,,,1980,
Q2624776,,,1937,
Q30266576,,,1959,
Q4999222,,,1972,
Q4672825,,,1949,https://www.atu.edu.gh/
Q109913152,,,2017,
Q5588999,,,1982,
Q7055590,,,1991,
Q2917699,,,1972,https://www.tanta.edu.eg
Q3918348,,,2000,
Q133812232,,,2011,
Q128123120,,,,https://iees.pt/escola-superior-de-educacao-de-fafe/
Q30294668,,,,
Q30293869,,,,
Q18484105,,,,
Q30263540,,,2004,
Q103920259,,,1994,https://sui.fsin.gov.ru/
Q11589950,,,1998,
Q30257192,,,,
Q30294698,,,2002,
Q30262737,,,2000,
Q3509668,45938,,1975,
Q109912751,,,2018,https://www.poltekpel-banten.ac.id
Q64143416,,,,
Q15852343,160,,2013,
Q4479221,,,1958,https://угту.рф
Q7063438,,,1957,
Q7497760,214,,1983,https://www.honan.ac.jp/
Q11663202,1157,,2008,
Q52849863,,,1994,
Q12131094,,,1992,
Q4201665,,,,
Q377757,8200,,1904,https://www.ru.ac.za/
Q1972721,19155,,1971,https://www.ltu.se
Q129343017,,,2022,
Q112676667,,,1999,https://www.sdws.edu.cn/
Q3603764,,,1927,
Q921264,3458,,1891,
Q4229553,,,1932,
Q30265208,,,1996,
Q107518734,,,2001,https://chembio.triiprograms.org/
Q7988378,1324,,1912,
Q7010189,2777,,1893,https://www.nmhu.edu/
Q121326850,,,,https://adenuniversity.edu.pa/
Q1960654,,,1854,
Q30293743,,,,
Q4857686,,,1951,
Q220226,,,1992,https://www.unam.edu.na/
Q632004,19137,,1923,https://www.ru.nl/
Q10882754,3770,,1968,https://eng-rp.aeust.edu.tw/
Q109359905,,,2021,https://www.mcon.ac.jp/
Q5297154,,,2005,https://www.doonuniversity.ac.in
Q6379500,,,1987,
Q5210049,3186,,1881,https://dsu.edu/
Q136663607,,,,
Q12513135,,,,
Q5440061,,,1955,https://fcaishiagu.edu.ng/
Q248702,748,,1776,
Q2495899,,,2002,https://ontariotechu.ca/
Q48731017,,,2017,https://www.vupune.ac.in
Q547138,,,2004,https://www.paneurouni.com/
Q2496084,,,2002,https://www.ump.edu.my/en
Q2398777,,,,
Q7895102,,,1991,https://www.uobabylon.edu.iq/
Q27961614,,,1981,
Q10863000,17521,,1947,
Q5932856,,,1944,https://www.snnu.edu.cn/
Q111431884,,,,https://itb.edu.ec/
Q39046516,,,2012,
Q634259,,,1948,
Q1628690,,,1904,
Q30267389,,,2005,
Q403626,9407,,1946,
Q109913064,,,1982,https://www.labora.ac.id
Q10387835,,,2013,
Q16121178,,,2002,https://eaeu.edu.sd/
Q133811927,,,,https://mppolytechnic.ac.in
Q641084,,,1938,https://www.arellano.edu.ph
Q5062041,,,1993,
Q109912221,,,2020,
Q729391,,,1973,https://www.unex.es
Q29675,,,1962,https://www.ulima.edu.pe/
Q104847937,,,2021,https://www.plaksha.edu.in
Q5611381,2277,,1876,https://www.gcc.edu/
Q29467511,,,2017,https://www.quantumuniversity.edu.in
Q6742767,,,2011,
Q524289,,,1794,https://www.cnam.eu/site-en/
Q13139757,,,1993,
Q6156516,2559,,1987,
Q39516648,,,1956,
Q1938648,,,2009,https://www.kentalis.nl/
Q524713,,,1995,https://www.erasmushogeschool.be
Q118314808,,,,https://www.gulfcollege.edu.om
Q7567580,,,1969,
Q4361461,,,1940,
Q3143507,1058,,1875,https://htu.edu/
Q109912514,,,2016,
Q132140,45038,,1927,
Q469476,6857,,1919,https://www.aucegypt.edu/
Q6041582,,,1975,
Q15118972,,,1956,
Q12065026,1137,,1916,
Q25474292,,,1984,https://www.stma-trisakti.ac.id
Q141194829,,,1996,
Q6027449,,,1989,
Q7603622,3077,,1913,
Q55453840,,,1958,
Q7241864,,,1974,
Q135398293,,,2009,https://grin.normativity.ca
Q115059016,,,2023,https://www.tid.ac.jp/
Q1304582,,,2010,
Q1017599,346,,2009,https://www.businessschool-berlin.de/
Q27139633,,,2010,
Q7895940,3010,,1927,https://unca.edu
Q3578093,1022,,1961,https://www.enise.fr
Q484108,,,2009,
Q1054905,7763,,1867,https://www.morgan.edu/
Q9380864,,,1997,
Q6973724,,,1959,
Q507349,,,1949,https://gujaratuniversity.ac.in
Q7569478,1263,,1960,
Q2915589,,,1991,
Q48841572,,,2019,https://kiu.edu.ge/
Q43895452,,,1973,https://www.morrisontech.edu/
Q29052371,,,,
Q141194105,,,2006,https://micp.edu.my
Q6359113,,,2001,https://www.kiu.ac.ug/
Q107202968,,,,
Q30293709,,,,
Q3152574,,,1956,https://www.isen-lille.fr
Q85991590,,,2018,
Q4496306,,,1991,
Q1074112,9033,,1949,
Q19744814,,,1987,https://www.umsida.ac.id
Q7894893,,,1973,https://floridapress.org/
Q16433690,,,1961,
Q25450349,,,2009,https://www.alzahu.edu.iq/
Q3577935,,,1982,
Q1796144,1017,,1771,
Q109921179,,,2016,https://polbitrada.ac.id/
Q4352907,,,2010,
Q135095589,,,2015,https://www.ens-bousaada.dz
Q4475821,,,1988,
Q138028309,,,2009,https://gci.edu.np
Q1687025,,,1890,https://www.comillas.edu
Q7208107,3591,,1960,https://www.pointpark.edu/
Q102347729,,,2016,
Q3183238,,,2002,
Q7410267,,,1958,https://ssvv.ac.in
Q7588644,,,1850,
Q3940116,4702,,1956,
Q3551776,,,1978,https://www.ucema.edu.ar
Q45612,,,2005,
Q19744854,,,1985,https://www.widyagama.ac.id
Q1029504,21534,,1920,https://www.unwe.bg/
Q4923740,,,,https://www.bladen.k12.nc.us/
Q12523442,,,1979,
Q1450490,4260,,2003,
Q7305558,,,1892,
Q10829139,,,,https://tbd.edu.vn
Q7894290,,,1998,
Q133811133,,,,
Q48756589,297,,2017,https://www.iwate-uhms.ac.jp/
Q10917223,,,,https://www.jvcit.edu.cn/
Q30294090,,,1983,https://unilatina.edu.co/
Q7408197,,,1989,https://www.jsfs.co.il/
Q11124426,,,2000,
Q109919327,,,2021,https://www.stifapelitamas.ac.id
Q30294701,,,,
Q8038222,,,1968,
Q3896631,,,1910,
Q4336880,,,1975,
Q2496161,,,1999,
Q28054180,,,2016,
Q74528130,,,,
Q7286214,,,2006,
Q108737453,,,,https://www.forest.org.rs/?sLang=en
Q4408431,,,1931,
Q5599771,,,1973,
Q12309280,,,,
Q2495809,333507,,1931,https://usg.edu
Q14160833,,,1984,
Q2324530,,,1960,https://tou.edu.kz/
Q3551442,,,1968,
Q1462246,21000,,1964,https://www.upatras.gr/
Q3551790,,,1996,https://ulk.ac.rw/
Q4469711,30000,,1992,
Q7508590,,,2010,https://www.skbu.ac.in
Q136351875,,,2012,https://iranacademia.com/?lang=en
